instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
5324,2011-08-14,3,0,8,17,0,0,0,1,0.76,0.7121,0.62,0.1343,133,196,5.799092654460526
5325,2011-08-14,3,0,8,18,0,0,0,1,0.74,0.697,0.66,0.1642,125,222,5.8522024797744745
5326,2011-08-14,3,0,8,19,0,0,0,1,0.72,0.697,0.74,0.2239,75,184,5.560681631015528
5327,2011-08-14,3,0,8,20,0,0,0,1,0.7,0.6667,0.84,0.1642,67,126,5.267858159063328
5328,2011-08-14,3,0,8,21,0,0,0,3,0.6,0.5455,0.88,0.4925,51,104,5.049856007249537
5329,2011-08-14,3,0,8,22,0,0,0,3,0.6,0.5455,0.88,0.4925,14,25,3.6888794541139363
5330,2011-08-14,3,0,8,23,0,0,0,3,0.6,0.5606,0.83,0.0,5,22,3.332204510175204
5331,2011-08-15,3,0,8,0,0,1,1,3,0.6,0.5455,0.88,0.0896,7,18,3.258096538021482
5332,2011-08-15,3,0,8,1,0,1,1,2,0.6,0.5455,0.88,0.1343,1,9,2.3978952727983707
5333,2011-08-15,3,0,8,2,0,1,1,2,0.6,0.5606,0.83,0.0,0,3,1.3862943611198906
5334,2011-08-15,3,0,8,3,0,1,1,1,0.6,0.5606,0.83,0.194,1,6,2.0794415416798357
5335,2011-08-15,3,0,8,4,0,1,1,1,0.6,0.5606,0.83,0.1343,1,4,1.791759469228055
5336,2011-08-15,3,0,8,5,0,1,1,2,0.6,0.5455,0.88,0.194,3,14,2.8903717578961645
5337,2011-08-15,3,0,8,6,0,1,1,1,0.6,0.5455,0.88,0.2537,3,87,4.51085950651685
5338,2011-08-15,3,0,8,7,0,1,1,1,0.6,0.5455,0.88,0.2537,10,248,5.556828061699537
5339,2011-08-15,3,0,8,8,0,1,1,1,0.64,0.5909,0.78,0.3284,29,326,5.87493073085203
5340,2011-08-15,3,0,8,9,0,1,1,1,0.64,0.5909,0.78,0.3284,52,170,5.407171771460119
5341,2011-08-15,3,0,8,10,0,1,1,1,0.68,0.6364,0.69,0.2836,54,87,4.955827057601261
5342,2011-08-15,3,0,8,11,0,1,1,2,0.72,0.6818,0.62,0.2537,41,112,5.0369526024136295
5343,2011-08-15,3,0,8,12,0,1,1,1,0.74,0.6818,0.58,0.2836,62,116,5.187385805840755
5344,2011-08-15,3,0,8,13,0,1,1,1,0.78,0.7121,0.52,0.2836,53,140,5.267858159063328
5345,2011-08-15,3,0,8,14,0,1,1,1,0.74,0.6818,0.55,0.0896,56,95,5.0238805208462765
5346,2011-08-15,3,0,8,15,0,1,1,3,0.74,0.6818,0.55,0.2985,49,133,5.209486152841421
5347,2011-08-15,3,0,8,16,0,1,1,1,0.74,0.6818,0.55,0.3284,58,225,5.648974238161206
5351,2011-08-15,3,0,8,20,0,1,1,1,0.66,0.6212,0.74,0.1343,45,240,5.655991810819852
5352,2011-08-15,3,0,8,21,0,1,1,1,0.66,0.6212,0.65,0.194,34,150,5.220355825078324
5353,2011-08-15,3,0,8,22,0,1,1,1,0.66,0.6212,0.69,0.2537,22,76,4.59511985013459
5354,2011-08-15,3,0,8,23,0,1,1,1,0.64,0.6061,0.69,0.2239,11,77,4.48863636973214
5355,2011-08-16,3,0,8,0,0,2,1,1,0.64,0.6061,0.69,0.1045,8,23,3.4657359027997265
5356,2011-08-16,3,0,8,1,0,2,1,1,0.64,0.6061,0.69,0.1642,4,12,2.833213344056216
5357,2011-08-16,3,0,8,2,0,2,1,1,0.62,0.5909,0.73,0.2239,1,3,1.6094379124341003
5358,2011-08-16,3,0,8,3,0,2,1,1,0.62,0.5909,0.73,0.2239,1,5,1.9459101490553132
5359,2011-08-16,3,0,8,4,0,2,1,1,0.64,0.6061,0.69,0.2985,0,5,1.791759469228055
5360,2011-08-16,3,0,8,5,0,2,1,1,0.62,0.5909,0.73,0.2836,1,29,3.4339872044851463
5361,2011-08-16,3,0,8,6,0,2,1,1,0.62,0.5909,0.73,0.3284,4,115,4.787491742782046
5362,2011-08-16,3,0,8,7,0,2,1,1,0.64,0.6061,0.69,0.2537,18,328,5.849324779946859
5364,2011-08-16,3,0,8,9,0,2,1,1,0.68,0.6364,0.61,0.2836,27,171,5.293304824724492
5365,2011-08-16,3,0,8,10,0,2,1,1,0.7,0.6515,0.58,0.3881,28,83,4.718498871295094
5366,2011-08-16,3,0,8,11,0,2,1,1,0.74,0.6667,0.51,0.2239,40,110,5.017279836814924
5367,2011-08-16,3,0,8,12,0,2,1,1,0.76,0.6818,0.48,0.3284,42,120,5.093750200806762
5368,2011-08-16,3,0,8,13,0,2,1,1,0.76,0.6818,0.48,0.2985,45,147,5.262690188904886
5369,2011-08-16,3,0,8,14,0,2,1,1,0.76,0.6818,0.45,0.4179,65,117,5.209486152841421
5370,2011-08-16,3,0,8,15,0,2,1,1,0.8,0.7121,0.41,0.2985,36,123,5.075173815233827
5371,2011-08-16,3,0,8,16,0,2,1,1,0.8,0.7121,0.41,0.2239,55,248,5.717027701406222
5375,2011-08-16,3,0,8,20,0,2,1,1,0.74,0.6667,0.51,0.0,48,232,5.638354669333745
5376,2011-08-16,3,0,8,21,0,2,1,1,0.72,0.6667,0.54,0.0,38,177,5.375278407684165
5377,2011-08-16,3,0,8,22,0,2,1,1,0.7,0.6515,0.61,0.0,31,121,5.030437921392435
5378,2011-08-16,3,0,8,23,0,2,1,1,0.66,0.6212,0.65,0.1343,20,57,4.356708826689592
5379,2011-08-17,3,0,8,0,0,3,1,1,0.66,0.6212,0.69,0.0896,8,16,3.2188758248682006
5380,2011-08-17,3,0,8,1,0,3,1,1,0.64,0.6061,0.73,0.1642,2,12,2.70805020110221
5381,2011-08-17,3,0,8,2,0,3,1,1,0.66,0.6212,0.69,0.0,0,6,1.9459101490553132
5382,2011-08-17,3,0,8,3,0,3,1,1,0.64,0.5909,0.78,0.0,1,4,1.791759469228055
5383,2011-08-17,3,0,8,4,0,3,1,1,0.64,0.6061,0.73,0.0,0,5,1.791759469228055
5384,2011-08-17,3,0,8,5,0,3,1,1,0.64,0.6061,0.73,0.0,0,28,3.367295829986474
5385,2011-08-17,3,0,8,6,0,3,1,1,0.62,0.5909,0.78,0.0,4,101,4.663439094112067
5386,2011-08-17,3,0,8,7,0,3,1,1,0.66,0.6212,0.65,0.0896,12,296,5.733341276897746
5388,2011-08-17,3,0,8,9,0,3,1,1,0.74,0.6667,0.48,0.0896,31,178,5.3471075307174685
5389,2011-08-17,3,0,8,10,0,3,1,1,0.76,0.6818,0.43,0.0896,27,91,4.77912349311153
5390,2011-08-17,3,0,8,11,0,3,1,1,0.78,0.697,0.43,0.1045,20,108,4.859812404361672
5391,2011-08-17,3,0,8,12,0,3,1,1,0.8,0.7273,0.43,0.2836,26,163,5.247024072160486
5392,2011-08-17,3,0,8,13,0,3,1,1,0.8,0.7121,0.41,0.194,38,138,5.176149732573829
5393,2011-08-17,3,0,8,14,0,3,1,1,0.82,0.7273,0.36,0.1642,54,138,5.262690188904886
5394,2011-08-17,3,0,8,15,0,3,1,1,0.8,0.7273,0.43,0.1343,42,117,5.075173815233827
5395,2011-08-17,3,0,8,16,0,3,1,1,0.82,0.7424,0.43,0.2239,62,238,5.707110264748875
5398,2011-08-17,3,0,8,19,0,3,1,1,0.76,0.697,0.55,0.2239,50,297,5.8522024797744745
5399,2011-08-17,3,0,8,20,0,3,1,1,0.74,0.6818,0.58,0.2537,37,243,5.638354669333745
5400,2011-08-17,3,0,8,21,0,3,1,1,0.72,0.6818,0.62,0.2239,38,192,5.442417710521793
5401,2011-08-17,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.194,29,142,5.147494476813453
5402,2011-08-17,3,0,8,23,0,3,1,1,0.7,0.6515,0.65,0.2836,20,85,4.663439094112067
5403,2011-08-18,3,0,8,0,0,4,1,1,0.68,0.6364,0.65,0.1343,18,38,4.04305126783455
5404,2011-08-18,3,0,8,1,0,4,1,2,0.66,0.6212,0.65,0.1642,13,11,3.2188758248682006
5405,2011-08-18,3,0,8,2,0,4,1,1,0.66,0.6212,0.65,0.2239,2,4,1.9459101490553132
5406,2011-08-18,3,0,8,3,0,4,1,1,0.66,0.6212,0.69,0.2836,0,6,1.9459101490553132
5407,2011-08-18,3,0,8,4,0,4,1,1,0.64,0.6061,0.73,0.2239,0,9,2.302585092994046
5408,2011-08-18,3,0,8,5,0,4,1,1,0.64,0.5909,0.78,0.2836,0,27,3.332204510175204
5409,2011-08-18,3,0,8,6,0,4,1,2,0.64,0.5909,0.78,0.2537,6,97,4.6443908991413725
5410,2011-08-18,3,0,8,7,0,4,1,1,0.64,0.5909,0.78,0.2985,19,289,5.733341276897746
5412,2011-08-18,3,0,8,9,0,4,1,1,0.72,0.6818,0.66,0.2537,42,186,5.43372200355424
5413,2011-08-18,3,0,8,10,0,4,1,1,0.74,0.697,0.66,0.2537,37,92,4.867534450455582
5414,2011-08-18,3,0,8,11,0,4,1,1,0.76,0.7121,0.58,0.2537,44,97,4.955827057601261
5415,2011-08-18,3,0,8,12,0,4,1,1,0.8,0.7424,0.52,0.2836,34,139,5.159055299214529
5416,2011-08-18,3,0,8,13,0,4,1,1,0.8,0.7424,0.52,0.3582,33,154,5.236441962829949
5417,2011-08-18,3,0,8,14,0,4,1,1,0.82,0.7576,0.46,0.3284,67,115,5.209486152841421
5418,2011-08-18,3,0,8,15,0,4,1,1,0.8,0.7273,0.46,0.3582,56,118,5.1647859739235145
5419,2011-08-18,3,0,8,16,0,4,1,1,0.8,0.7273,0.46,0.3582,49,196,5.5053315359323625
5421,2011-08-18,3,0,8,18,0,4,1,3,0.76,0.697,0.55,0.2537,48,226,5.616771097666572
5422,2011-08-18,3,0,8,19,0,4,1,1,0.66,0.6061,0.83,0.1045,26,115,4.955827057601261
5423,2011-08-18,3,0,8,20,0,4,1,1,0.66,0.6061,0.83,0.1045,24,141,5.111987788356544
5424,2011-08-18,3,0,8,21,0,4,1,2,0.68,0.6364,0.79,0.0,12,137,5.0106352940962555
5425,2011-08-18,3,0,8,22,0,4,1,2,0.7,0.6667,0.74,0.1045,18,117,4.912654885736052
5426,2011-08-18,3,0,8,23,0,4,1,2,0.7,0.6667,0.74,0.1343,20,94,4.74493212836325
5427,2011-08-19,3,0,8,0,0,5,1,3,0.68,0.6364,0.69,0.194,9,53,4.143134726391533
5428,2011-08-19,3,0,8,1,0,5,1,3,0.64,0.5758,0.89,0.0,1,19,3.044522437723423
5429,2011-08-19,3,0,8,2,0,5,1,3,0.64,0.5758,0.83,0.0,0,8,2.1972245773362196
5430,2011-08-19,3,0,8,3,0,5,1,1,0.64,0.5909,0.78,0.0,2,1,1.3862943611198906
5431,2011-08-19,3,0,8,4,0,5,1,1,0.64,0.5758,0.83,0.0,1,7,2.1972245773362196
5432,2011-08-19,3,0,8,5,0,5,1,1,0.64,0.5758,0.83,0.0,1,16,2.8903717578961645
5433,2011-08-19,3,0,8,6,0,5,1,1,0.64,0.5758,0.83,0.0,2,91,4.543294782270004
5434,2011-08-19,3,0,8,7,0,5,1,2,0.66,0.6061,0.83,0.0896,12,251,5.575949103146316
5436,2011-08-19,3,0,8,9,0,5,1,1,0.7,0.6515,0.65,0.1343,31,187,5.389071729816501
5437,2011-08-19,3,0,8,10,0,5,1,1,0.72,0.6818,0.62,0.0896,57,108,5.111987788356544
5438,2011-08-19,3,0,8,11,0,5,1,2,0.72,0.6818,0.66,0.0896,45,120,5.111987788356544
5439,2011-08-19,3,0,8,12,0,5,1,2,0.74,0.6818,0.62,0.0896,54,168,5.407171771460119
5440,2011-08-19,3,0,8,13,0,5,1,2,0.76,0.7121,0.62,0.194,63,169,5.4510384535657
5441,2011-08-19,3,0,8,14,0,5,1,1,0.78,0.7273,0.55,0.194,78,142,5.3981627015177525
5442,2011-08-19,3,0,8,15,0,5,1,1,0.8,0.7424,0.49,0.1045,66,156,5.407171771460119
5443,2011-08-19,3,0,8,16,0,5,1,1,0.8,0.7424,0.49,0.0,66,261,5.793013608384144
5446,2011-08-19,3,0,8,19,0,5,1,3,0.62,0.5909,0.73,0.4627,33,132,5.111987788356544
5447,2011-08-19,3,0,8,20,0,5,1,3,0.62,0.5758,0.83,0.2985,12,46,4.07753744390572
5448,2011-08-19,3,0,8,21,0,5,1,1,0.62,0.5758,0.83,0.1343,18,89,4.68213122712422
5449,2011-08-19,3,0,8,22,0,5,1,1,0.6,0.5455,0.88,0.1343,25,97,4.812184355372417
5450,2011-08-19,3,0,8,23,0,5,1,2,0.6,0.5455,0.88,0.0896,18,88,4.672828834461906
5451,2011-08-20,3,0,8,0,0,6,0,1,0.6,0.5455,0.88,0.0,21,107,4.859812404361672
5452,2011-08-20,3,0,8,1,0,6,0,1,0.62,0.5758,0.83,0.0,12,35,3.871201010907891
5453,2011-08-20,3,0,8,2,0,6,0,1,0.62,0.5909,0.78,0.0,10,59,4.248495242049359
5454,2011-08-20,3,0,8,3,0,6,0,1,0.62,0.5909,0.78,0.0,9,42,3.9512437185814275
5455,2011-08-20,3,0,8,4,0,6,0,2,0.6,0.5455,0.88,0.0,1,6,2.0794415416798357
5456,2011-08-20,3,0,8,5,0,6,0,1,0.6,0.5606,0.83,0.0,0,8,2.1972245773362196
5457,2011-08-20,3,0,8,6,0,6,0,2,0.6,0.5606,0.83,0.1343,6,18,3.2188758248682006
5458,2011-08-20,3,0,8,7,0,6,0,1,0.62,0.5758,0.83,0.0,8,36,3.8066624897703196
5459,2011-08-20,3,0,8,8,0,6,0,1,0.66,0.6212,0.69,0.0,27,106,4.897839799950911
5460,2011-08-20,3,0,8,9,0,6,0,1,0.7,0.6515,0.65,0.0,51,139,5.25227342804663
5461,2011-08-20,3,0,8,10,0,6,0,1,0.72,0.6818,0.62,0.1045,114,192,5.726847747587197
5462,2011-08-20,3,0,8,11,0,6,0,1,0.72,0.6667,0.58,0.0,115,223,5.82600010738045
5470,2011-08-20,3,0,8,19,0,6,0,1,0.74,0.6818,0.62,0.194,109,182,5.676753802268282
5471,2011-08-20,3,0,8,20,0,6,0,1,0.74,0.6818,0.62,0.2239,78,170,5.517452896464707
5472,2011-08-20,3,0,8,21,0,6,0,1,0.72,0.6818,0.7,0.2239,81,144,5.420534999272286
5473,2011-08-20,3,0,8,22,0,6,0,2,0.7,0.6667,0.74,0.194,77,146,5.4116460518550396
5474,2011-08-20,3,0,8,23,0,6,0,1,0.7,0.6667,0.74,0.1343,59,98,5.062595033026967
5475,2011-08-21,3,0,8,0,0,0,0,1,0.7,0.6667,0.74,0.194,6,68,4.31748811353631
5476,2011-08-21,3,0,8,1,0,0,0,1,0.68,0.6364,0.79,0.2239,17,69,4.465908118654584
5477,2011-08-21,3,0,8,2,0,0,0,1,0.68,0.6364,0.79,0.194,13,51,4.174387269895637
5478,2011-08-21,3,0,8,3,0,0,0,1,0.66,0.6061,0.83,0.2239,25,26,3.9512437185814275
5479,2011-08-21,3,0,8,4,0,0,0,1,0.68,0.6364,0.83,0.2239,1,5,1.9459101490553132
5480,2011-08-21,3,0,8,5,0,0,0,1,0.66,0.5909,0.89,0.2985,0,8,2.1972245773362196
5481,2011-08-21,3,0,8,6,0,0,0,1,0.66,0.5909,0.89,0.2836,4,10,2.70805020110221
5482,2011-08-21,3,0,8,7,0,0,0,1,0.68,0.6364,0.83,0.2985,12,19,3.4657359027997265
5483,2011-08-21,3,0,8,8,0,0,0,1,0.7,0.6667,0.79,0.2239,30,62,4.532599493153256
5484,2011-08-21,3,0,8,9,0,0,0,1,0.72,0.697,0.74,0.2239,80,151,5.44673737166631
5485,2011-08-21,3,0,8,10,0,0,0,1,0.74,0.7121,0.74,0.2537,97,177,5.616771097666572
5486,2011-08-21,3,0,8,11,0,0,0,1,0.8,0.7879,0.63,0.2836,132,181,5.749392985908253
5488,2011-08-21,3,0,8,13,0,0,0,1,0.8,0.7727,0.59,0.4179,94,216,5.739792912179234
5489,2011-08-21,3,0,8,14,0,0,0,3,0.7,0.6667,0.79,0.3881,78,157,5.4638318050256105
5490,2011-08-21,3,0,8,15,0,0,0,1,0.7,0.6667,0.84,0.2836,17,51,4.23410650459726
5491,2011-08-21,3,0,8,16,0,0,0,1,0.72,0.697,0.79,0.1642,97,161,5.556828061699537
5492,2011-08-21,3,0,8,17,0,0,0,1,0.72,0.697,0.79,0.1343,91,179,5.602118820879701
5493,2011-08-21,3,0,8,18,0,0,0,1,0.72,0.697,0.79,0.2537,96,215,5.7430031878094825
5494,2011-08-21,3,0,8,19,0,0,0,1,0.72,0.6818,0.7,0.2537,81,201,5.645446897643238
5495,2011-08-21,3,0,8,20,0,0,0,1,0.7,0.6667,0.79,0.2537,41,140,5.204006687076795
5496,2011-08-21,3,0,8,21,0,0,0,1,0.7,0.6667,0.79,0.2537,45,93,4.9344739331306915
5497,2011-08-21,3,0,8,22,0,0,0,2,0.7,0.6667,0.79,0.194,37,97,4.90527477843843
5498,2011-08-21,3,0,8,23,0,0,0,1,0.7,0.6667,0.74,0.1642,20,48,4.23410650459726
5499,2011-08-22,3,0,8,0,0,1,1,1,0.68,0.6364,0.79,0.1642,18,22,3.713572066704308
5500,2011-08-22,3,0,8,1,0,1,1,1,0.68,0.6364,0.79,0.0896,8,13,3.091042453358316
5501,2011-08-22,3,0,8,2,0,1,1,2,0.7,0.6515,0.65,0.1045,2,6,2.1972245773362196
5502,2011-08-22,3,0,8,3,0,1,1,3,0.7,0.6515,0.65,0.1343,0,5,1.791759469228055
5503,2011-08-22,3,0,8,4,0,1,1,1,0.68,0.6364,0.65,0.194,2,10,2.5649493574615367
5504,2011-08-22,3,0,8,5,0,1,1,1,0.66,0.6212,0.65,0.3582,1,23,3.2188758248682006
5505,2011-08-22,3,0,8,6,0,1,1,1,0.66,0.6212,0.61,0.2985,6,106,4.727387818712341
5506,2011-08-22,3,0,8,7,0,1,1,1,0.66,0.6212,0.61,0.3284,11,270,5.641907070938114
5507,2011-08-22,3,0,8,8,0,1,1,1,0.66,0.6212,0.61,0.3284,20,331,5.863631175598097
5508,2011-08-22,3,0,8,9,0,1,1,1,0.68,0.6364,0.54,0.2537,36,151,5.236441962829949
5509,2011-08-22,3,0,8,10,0,1,1,1,0.7,0.6515,0.48,0.2836,36,85,4.804021044733257
5510,2011-08-22,3,0,8,11,0,1,1,1,0.72,0.6515,0.34,0.3284,46,85,4.882801922586371
5511,2011-08-22,3,0,8,12,0,1,1,1,0.74,0.6515,0.35,0.3881,54,153,5.337538079701318
5512,2011-08-22,3,0,8,13,0,1,1,1,0.74,0.6515,0.3,0.4627,47,158,5.327876168789581
5513,2011-08-22,3,0,8,14,0,1,1,1,0.74,0.6515,0.3,0.3881,88,137,5.420534999272286
5514,2011-08-22,3,0,8,15,0,1,1,1,0.74,0.6515,0.3,0.2985,72,127,5.298317366548036
5515,2011-08-22,3,0,8,16,0,1,1,1,0.74,0.6515,0.3,0.3881,66,254,5.771441123130016
5519,2011-08-22,3,0,8,20,0,1,1,1,0.66,0.6212,0.34,0.194,21,247,5.594711379601839
5520,2011-08-22,3,0,8,21,0,1,1,1,0.64,0.6212,0.38,0.194,28,180,5.342334251964811
5521,2011-08-22,3,0,8,22,0,1,1,1,0.64,0.6212,0.38,0.2985,32,121,5.0369526024136295
5522,2011-08-22,3,0,8,23,0,1,1,1,0.62,0.6212,0.41,0.2537,19,45,4.174387269895637
5523,2011-08-23,3,0,8,0,0,2,1,1,0.6,0.6212,0.43,0.194,13,22,3.58351893845611
5524,2011-08-23,3,0,8,1,0,2,1,1,0.58,0.5455,0.49,0.194,6,13,2.995732273553991
5525,2011-08-23,3,0,8,2,0,2,1,1,0.56,0.5303,0.52,0.194,2,4,1.9459101490553132
5526,2011-08-23,3,0,8,3,0,2,1,1,0.56,0.5303,0.52,0.2836,2,4,1.9459101490553132
5527,2011-08-23,3,0,8,4,0,2,1,1,0.54,0.5152,0.56,0.1642,0,5,1.791759469228055
5528,2011-08-23,3,0,8,5,0,2,1,1,0.54,0.5152,0.56,0.194,1,35,3.6109179126442243
5529,2011-08-23,3,0,8,6,0,2,1,1,0.54,0.5152,0.6,0.194,3,111,4.74493212836325
5530,2011-08-23,3,0,8,7,0,2,1,1,0.6,0.6212,0.49,0.194,11,333,5.84354441703136
5532,2011-08-23,3,0,8,9,0,2,1,2,0.66,0.6212,0.44,0.0,34,191,5.420534999272286
5533,2011-08-23,3,0,8,10,0,2,1,1,0.7,0.6364,0.37,0.0,56,92,5.003946305945459
5534,2011-08-23,3,0,8,11,0,2,1,1,0.7,0.6364,0.34,0.1045,62,124,5.231108616854587
5535,2011-08-23,3,0,8,12,0,2,1,1,0.7,0.6364,0.39,0.0896,60,177,5.472270673671475
5536,2011-08-23,3,0,8,13,0,2,1,1,0.72,0.6515,0.3,0.1045,70,164,5.459585514144159
5542,2011-08-23,3,0,8,19,0,2,1,1,0.66,0.6212,0.5,0.2239,70,297,5.908082938168931
5543,2011-08-23,3,0,8,20,0,2,1,1,0.64,0.6212,0.53,0.2537,54,206,5.564520407322694
5544,2011-08-23,3,0,8,21,0,2,1,1,0.62,0.6212,0.57,0.0,38,173,5.356586274672012
5545,2011-08-23,3,0,8,22,0,2,1,1,0.62,0.6212,0.57,0.1343,46,145,5.2574953720277815
5546,2011-08-23,3,0,8,23,0,2,1,1,0.62,0.6061,0.61,0.1343,19,61,4.394449154672439
5547,2011-08-24,3,0,8,0,0,3,1,1,0.62,0.6212,0.57,0.1343,9,29,3.6635616461296463
5548,2011-08-24,3,0,8,1,0,3,1,1,0.6,0.6061,0.6,0.1045,7,17,3.2188758248682006
5549,2011-08-24,3,0,8,2,0,3,1,1,0.58,0.5455,0.68,0.1343,2,4,1.9459101490553132
5550,2011-08-24,3,0,8,3,0,3,1,1,0.58,0.5455,0.68,0.1343,0,1,0.6931471805599453
5551,2011-08-24,3,0,8,4,0,3,1,1,0.56,0.5303,0.73,0.1045,0,7,2.0794415416798357
5552,2011-08-24,3,0,8,5,0,3,1,1,0.56,0.5303,0.73,0.1045,1,26,3.332204510175204
5553,2011-08-24,3,0,8,6,0,3,1,1,0.56,0.5303,0.73,0.0,3,105,4.6913478822291435
5554,2011-08-24,3,0,8,7,0,3,1,1,0.6,0.6061,0.64,0.0896,11,297,5.733341276897746
5556,2011-08-24,3,0,8,9,0,3,1,1,0.64,0.6061,0.69,0.2537,44,169,5.365976015021851
5557,2011-08-24,3,0,8,10,0,3,1,1,0.7,0.6515,0.58,0.2836,51,95,4.990432586778736
5558,2011-08-24,3,0,8,11,0,3,1,1,0.72,0.6667,0.54,0.2985,57,128,5.225746673713202
5559,2011-08-24,3,0,8,12,0,3,1,1,0.74,0.6818,0.55,0.3284,60,175,5.4638318050256105
5560,2011-08-24,3,0,8,13,0,3,1,1,0.76,0.6818,0.48,0.4179,56,180,5.4680601411351315
5561,2011-08-24,3,0,8,14,0,3,1,1,0.76,0.6818,0.48,0.4179,77,127,5.3230099791384085
5562,2011-08-24,3,0,8,15,0,3,1,1,0.76,0.6818,0.48,0.4478,63,141,5.3230099791384085
5563,2011-08-24,3,0,8,16,0,3,1,1,0.76,0.697,0.52,0.4179,49,222,5.605802066295998
5567,2011-08-24,3,0,8,20,0,3,1,1,0.72,0.6667,0.58,0.2985,45,289,5.814130531825066
5568,2011-08-24,3,0,8,21,0,3,1,1,0.7,0.6515,0.61,0.3582,47,189,5.4680601411351315
5569,2011-08-24,3,0,8,22,0,3,1,1,0.7,0.6515,0.65,0.3582,41,140,5.204006687076795
5570,2011-08-24,3,0,8,23,0,3,1,1,0.68,0.6364,0.69,0.2985,16,54,4.2626798770413155
5571,2011-08-25,3,0,8,0,0,4,1,1,0.68,0.6364,0.74,0.2985,11,41,3.970291913552122
5572,2011-08-25,3,0,8,1,0,4,1,1,0.68,0.6364,0.69,0.3881,4,11,2.772588722239781
5573,2011-08-25,3,0,8,2,0,4,1,1,0.68,0.6364,0.69,0.3881,3,2,1.791759469228055
5574,2011-08-25,3,0,8,3,0,4,1,1,0.66,0.6212,0.74,0.3284,2,2,1.6094379124341003
5575,2011-08-25,3,0,8,4,0,4,1,1,0.66,0.6061,0.78,0.3881,1,6,2.0794415416798357
5576,2011-08-25,3,0,8,5,0,4,1,1,0.66,0.6061,0.83,0.4179,1,25,3.295836866004329
5577,2011-08-25,3,0,8,6,0,4,1,1,0.66,0.6061,0.83,0.3284,1,101,4.634728988229636
5578,2011-08-25,3,0,8,7,0,4,1,2,0.68,0.6364,0.79,0.3284,17,296,5.749392985908253
5580,2011-08-25,3,0,8,9,0,4,1,2,0.72,0.6818,0.7,0.2985,21,141,5.093750200806762
5581,2011-08-25,3,0,8,10,0,4,1,2,0.74,0.697,0.66,0.2985,37,105,4.962844630259907
5582,2011-08-25,3,0,8,11,0,4,1,3,0.7,0.6667,0.79,0.0,39,112,5.0238805208462765
5583,2011-08-25,3,0,8,12,0,4,1,3,0.7,0.6667,0.79,0.0,9,32,3.7376696182833684
5584,2011-08-25,3,0,8,13,0,4,1,1,0.7,0.6667,0.79,0.1045,7,30,3.6375861597263857
5585,2011-08-25,3,0,8,14,0,4,1,2,0.72,0.697,0.74,0.0,27,86,4.736198448394496
5586,2011-08-25,3,0,8,15,0,4,1,2,0.74,0.697,0.7,0.0,28,104,4.890349128221754
5587,2011-08-25,3,0,8,16,0,4,1,1,0.72,0.7121,0.84,0.0,16,105,4.804021044733257
5588,2011-08-25,3,0,8,17,0,4,1,1,0.72,0.7121,0.84,0.0,28,284,5.746203190540153
5590,2011-08-25,3,0,8,19,0,4,1,2,0.66,0.6061,0.78,0.3284,31,241,5.60947179518496
5591,2011-08-25,3,0,8,20,0,4,1,1,0.64,0.5909,0.78,0.3582,33,192,5.420534999272286
5592,2011-08-25,3,0,8,21,0,4,1,1,0.64,0.5909,0.78,0.2836,29,158,5.236441962829949
5593,2011-08-25,3,0,8,22,0,4,1,1,0.62,0.5758,0.83,0.0,21,126,4.997212273764115
5594,2011-08-25,3,0,8,23,0,4,1,1,0.62,0.5758,0.83,0.0896,15,69,4.442651256490317
5595,2011-08-26,3,0,8,0,0,5,1,1,0.62,0.5758,0.83,0.1343,9,42,3.9512437185814275
5596,2011-08-26,3,0,8,1,0,5,1,1,0.62,0.5758,0.83,0.0,10,13,3.1780538303479458
5597,2011-08-26,3,0,8,2,0,5,1,1,0.62,0.5606,0.88,0.1343,4,16,3.044522437723423
5598,2011-08-26,3,0,8,3,0,5,1,1,0.6,0.5455,0.88,0.1045,3,8,2.4849066497880004
5599,2011-08-26,3,0,8,4,0,5,1,1,0.62,0.5606,0.88,0.0,2,6,2.1972245773362196
5600,2011-08-26,3,0,8,5,0,5,1,2,0.62,0.5606,0.88,0.0,3,23,3.295836866004329
5601,2011-08-26,3,0,8,6,0,5,1,1,0.62,0.5606,0.88,0.0,5,100,4.663439094112067
5602,2011-08-26,3,0,8,7,0,5,1,1,0.64,0.5758,0.83,0.0,3,263,5.58724865840025
5604,2011-08-26,3,0,8,9,0,5,1,1,0.7,0.6667,0.74,0.0,39,191,5.442417710521793
5605,2011-08-26,3,0,8,10,0,5,1,1,0.74,0.697,0.66,0.0896,34,89,4.820281565605037
5606,2011-08-26,3,0,8,11,0,5,1,2,0.76,0.7121,0.62,0.0,63,151,5.3706380281276624
5607,2011-08-26,3,0,8,12,0,5,1,2,0.76,0.7273,0.66,0.1045,70,173,5.497168225293202
5608,2011-08-26,3,0,8,13,0,5,1,2,0.78,0.7424,0.59,0.1045,72,165,5.472270673671475
5609,2011-08-26,3,0,8,14,0,5,1,1,0.8,0.7727,0.59,0.0,55,164,5.393627546352362
5610,2011-08-26,3,0,8,15,0,5,1,2,0.8,0.7727,0.59,0.194,53,196,5.521460917862246
5611,2011-08-26,3,0,8,16,0,5,1,1,0.78,0.7424,0.62,0.1045,50,293,5.840641657373398
